"","ID","Name","Birthdate","City_of_birth"
"1678",14203987,"Yakubboev, Nodirbek","2002-01-23","Tashkent"
"1679",2029111,"Yang, Darwin","1996-12-04","Dallas"
"1680",8604398,"Yang, Kaiqi","1988-05-06","Heilongjiang"
"1681",8603820,"Yangyi, Yu","1994-06-08","Hubei"
"1682",8600040,"Ye, Jiangchuan","1960-11-20","Wuxi"
"1683",8600015,"Ye, Rongguang","1963-10-03","Wenzhou"
"1684",4113217,"Yemelin, Vasily","1976-02-01","Leningrad"
"1685",2005492,"Yermolinsky, Alex","1958-04-11","Leningrad"
"1686",4126378,"Yevseev, Denis","1973-07-03","Murmansk"
"1687",6302718,"Yilmaz, Mustafa","1992-11-05","Kastamonu"
"1688",500011,"Yrjola, Jouni","1959-10-24","Vilppula"
"1689",8603090,"Yu, Ruiyuan","1991-09-01","Guangdong"
"1690",8600660,"Yu, Shaoteng","1979-03-26","Guangzhou"
"1691",2802341,"Yudasin, Leonid","1959-08-08","Leningrad"
"1692",4159659,"Yudin, Sergei","1986-06-10","Novosibirsk"
"1693",24131423,"Yuffa, Daniil","1997-02-25","Tyumen"
"1694",4131606,"Zablotsky, Sergei","1982-01-15","Krasnoyarsk"
"1695",12800120,"Zagorskis, Darius","1969-11-20","Kaunas"
"1696",14200040,"Zagrebelny, Sergey","1965-04-09",NA
"1697",5500796,"Zaibi, Amir","1988-05-22",NA
"1698",13600109,"Zaichik, Gennadi","1957-02-11","Tbilisi"
"1699",4164490,"Zaitsev, Alexander","1985-06-28","Tula"
"1700",4103017,"Zaitsev, Igor A","1938-05-27","Ramenskoye"
"1701",14500450,"Zaja, Ivan","1965-07-29","Aržano"
"1702",912336,"Zajic, Milan","1999-01-11","Kruševac"
"1703",4115333,"Zakhartsov, Viacheslav V.","1968-03-30","Omsk"
"1704",4145097,"Zakhartsov, Vladimir","1997-01-30","Rostov-on-Don"
"1705",3300200,"Zambrana, Oswaldo","1981-07-07","Sucre"
"1706",24101940,"Zanan, Evgeny","1998-02-05","Russia"
"1707",4400011,"Zapata, Alonso","1958-08-22","Pereira"
"1708",4655192,"Zaragatski, Ilja","1985-09-26","Leningrad"
"1709",100137,"Zarnicki, Pablo","1972-11-12","Bulnes"
"1710",4655060,"Zeitlein, Michael","1947-06-16","Babruysk"
"1711",14500310,"Zelcic, Robert","1965-09-21","Zagreb"
"1712",8603847,"Zeng, Chongsheng","1993-06-10","Guangdong"
"1713",13500147,"Zezulkin, Jurij","1971-08-16","Minsk"
"1714",8600970,"Zhang, Pengxiang","1980-06-29","Tianjin"
"1715",8600694,"Zhang, Zhong","1978-09-05","Chongqing"
"1716",8602522,"Zhao, Jun","1986-12-12","Jinan"
"1717",8601283,"Zhao, Xue","1985-04-06","Jinan"
"1718",3202534,"Zhao, Zong-Yuan","1986-06-26","Beijing"
"1719",14116804,"Zherebukh, Yaroslav","1993-07-14","Lviv"
"1720",13502247,"Zhigalko, Andrey","1985-09-18","Minsk"
"1721",13502956,"Zhigalko, Sergei","1989-03-28","Minsk"
"1722",8603537,"Zhou, Jianchao","1988-06-11","Shanghai"
"1723",8601674,"Zhou, Weiqi","1986-10-01","Changzhou"
"1724",8600546,"Zhu, Chen","1976-03-16","Wenzhou"
"1725",14101513,"Zhukova, Natalia","1979-06-05","Dresden"
"1726",2015323,"Ziatdinov, Raset","1958-12-27",NA
"1727",2034255,"Zierk, Steven","1993-08-27","Mountain View, California"
"1728",2800659,"Zifroni, Dov","1976-02-17",NA
"1729",2801612,"Zilberman, Yaacov","1954-05-26",NA
"1730",315303,"Zilka, Stepan","1988-11-11","Litovel"
"1731",14110547,"Zinchenko, Yaroslav","1987-02-14","Dniepro­petrovsk"
"1732",7200595,"Ziska, Helgi Dam","1990-07-27","Tórshavn"
"1733",811424,"Zlochevskij, Alexander","1963-06-25","Moscow"
"1734",2800705,"Zoler, Dan","1974-01-10",NA
"1735",14101130,"Zontakh, Andrey","1970-11-04",NA
"1736",14104385,"Zubarev, Alexander","1979-12-17",NA
"1737",14109409,"Zubov, Alexander","1983-04-04",NA
"1738",4113403,"Zvjaginsev, Vadim","1976-08-18","Moscow"
